Código MTE,Período,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%),Nome,Latitude,Longitude,Código IBGE,ID Reg. Adm.,Apelido Reg. Adm.,Rotatividade
351390,Fevereiro/2021,1909.0,98,49,49,2.63,Divinolândia,-21.6637,-46.7361,3513900,5,Campinas,0.03850183342063908
351400,Fevereiro/2021,880.0,166,40,126,16.71,Dobrada,-21.5155,-48.3935,3514007,1,São Carlos,0.11704545454545455
351410,Fevereiro/2021,5308.0,153,146,7,0.13,Dois Córregos,-22.3673,-48.3819,3514106,4,Bauru,0.02816503391107762
351420,Fevereiro/2021,90.0,7,0,7,8.43,Dolcinópolis,-20.124000000000002,-50.5149,3514205,13,São José do Rio Preto,0.03888888888888889
351430,Fevereiro/2021,3153.0,97,70,27,0.86,Dourado,-22.1044,-48.3178,3514304,1,São Carlos,0.026482714874722486
351440,Fevereiro/2021,12305.0,629,398,231,1.91,Dracena,-21.4843,-51.535,3514403,9,Presidente Prudente,0.04173100365704998
351450,Fevereiro/2021,2259.0,64,45,19,0.85,Duartina,-22.4146,-49.4084,3514502,4,Bauru,0.024125719344842853
351460,Fevereiro/2021,2127.0,48,37,11,0.52,Dumont,-21.2324,-47.9756,3514601,11,Ribeirão Preto,0.01998119417019276
351470,Fevereiro/2021,654.0,9,0,9,1.4,Echaporã,-22.4326,-50.2038,3514700,8,Marília,0.006880733944954129
351480,Fevereiro/2021,1418.0,18,58,-40,-2.74,Eldorado,-24.5281,-48.1141,3514809,10,Registro,0.02679830747531735
351490,Fevereiro/2021,5146.0,406,179,227,4.61,Elias Fausto,-23.0428,-47.3682,3514908,5,Campinas,0.0568402642829382
351492,Fevereiro/2021,537.0,9,9,0,0.0,Elisiário,-21.1678,-49.1146,3514924,13,São José do Rio Preto,0.01675977653631285
351495,Fevereiro/2021,120.0,2,0,2,1.69,Embaúba,-20.9796,-48.8325,3514957,3,Barretos,0.008333333333333333
351500,Fevereiro/2021,41179.0,1584,1241,343,0.84,Embu das Artes,-23.6437,-46.8579,3515004,15,São Paulo,0.0343014643386192
351510,Fevereiro/2021,7365.0,292,194,98,1.35,Embu-Guaçu,-23.8297,-46.8136,3515103,15,São Paulo,0.0329938900203666
351512,Fevereiro/2021,146.0,5,5,0,0.0,Emilianópolis,-21.8314,-51.4832,3515129,9,Presidente Prudente,0.03424657534246575
351515,Fevereiro/2021,3672.0,145,97,48,1.32,Engenheiro Coelho,-22.4836,-47.21100000000001,3515152,5,Campinas,0.0329520697167756
351518,Fevereiro/2021,12934.0,662,311,351,2.79,Espírito Santo do Pinhal,-22.1909,-46.7477,3515186,5,Campinas,0.0376140405133756
351519,Fevereiro/2021,550.0,7,16,-9,-1.61,Espírito Santo do Turvo,-22.6925,-49.4341,3515194,8,Marília,0.02090909090909091
351520,Fevereiro/2021,3077.0,95,82,13,0.42,Estrela d'Oeste,-20.2875,-50.4049,3515202,13,São José do Rio Preto,0.028761780955476112
351530,Fevereiro/2021,98.0,1,0,1,1.03,Estrela do Norte,-22.4859,-51.6632,3515301,9,Presidente Prudente,0.00510204081632653
351535,Fevereiro/2021,295.0,21,18,3,1.03,Euclides da Cunha Paulista,-22.5545,-52.5928,3515350,9,Presidente Prudente,0.06610169491525424
351540,Fevereiro/2021,3448.0,153,81,72,2.13,Fartura,-23.3916,-49.5124,3515400,7,Itapeva,0.033932714617169374
351550,Fevereiro/2021,16027.0,730,549,181,1.14,Fernandópolis,-20.2806,-50.2471,3515509,13,São José do Rio Preto,0.03990141635989268
351560,Fevereiro/2021,1546.0,71,46,25,1.64,Fernando Prestes,-21.2661,-48.6874,3515608,1,São Carlos,0.03783958602846054
351565,Fevereiro/2021,190.0,9,4,5,2.7,Fernão,-22.3607,-49.5187,3515657,8,Marília,0.034210526315789476
351570,Fevereiro/2021,17742.0,705,590,115,0.65,Ferraz de Vasconcelos,-23.5411,-46.371,3515707,15,São Paulo,0.03649532183519333
351580,Fevereiro/2021,65.0,0,7,-7,-9.72,Flora Rica,-21.6727,-51.3821,3515806,9,Presidente Prudente,0.05384615384615385
351590,Fevereiro/2021,291.0,6,7,-1,-0.34,Floreal,-20.6752,-50.1513,3515905,13,São José do Rio Preto,0.022336769759450172
351600,Fevereiro/2021,1176.0,112,55,57,5.09,Flórida Paulista,-21.6127,-51.1724,3516002,9,Presidente Prudente,0.07100340136054421
351610,Fevereiro/2021,230.0,9,3,6,2.68,Florínia,-22.868000000000002,-50.6814,3516101,8,Marília,0.02608695652173913
351620,Fevereiro/2021,88560.0,5478,2986,2492,2.9,Franca,-20.5352,-47.4039,3516200,6,Franca,0.047786811201445345
351630,Fevereiro/2021,7062.0,310,253,57,0.81,Francisco Morato,-23.2792,-46.7448,3516309,15,São Paulo,0.039861229113565565
351640,Fevereiro/2021,14016.0,728,539,189,1.37,Franco da Rocha,-23.3229,-46.729,3516408,15,São Paulo,0.04519834474885845
351650,Fevereiro/2021,935.0,55,37,18,1.96,Gabriel Monteiro,-21.5294,-50.5573,3516507,2,Araçatuba,0.04919786096256684
351660,Fevereiro/2021,1145.0,26,32,-6,-0.52,Gália,-22.2918,-49.5504,3516606,8,Marília,0.025327510917030567
351670,Fevereiro/2021,9824.0,455,250,205,2.13,Garça,-22.2125,-49.6546,3516705,8,Marília,0.03588151465798046
351680,Fevereiro/2021,162.0,2,7,-5,-2.99,Gastão Vidigal,-20.7948,-50.1912,3516804,2,Araçatuba,0.027777777777777776
351685,Fevereiro/2021,3536.0,16,64,-48,-1.34,Gavião Peixoto,-21.8367,-48.4957,3516853,1,São Carlos,0.011312217194570135
351690,Fevereiro/2021,1380.0,168,34,134,10.75,General Salgado,-20.6485,-50.364,3516903,2,Araçatuba,0.07318840579710145
351700,Fevereiro/2021,827.0,13,32,-19,-2.25,Getulina,-21.7961,-49.9312,3517000,4,Bauru,0.02720677146311971
351710,Fevereiro/2021,841.0,10,5,5,0.6,Glicério,-21.3812,-50.2123,3517109,2,Araçatuba,0.0089179548156956
351720,Fevereiro/2021,1220.0,44,33,11,0.91,Guaiçara,-21.6195,-49.8013,3517208,4,Bauru,0.03155737704918033
351730,Fevereiro/2021,453.0,3,5,-2,-0.44,Guaimbê,-21.9091,-49.8986,3517307,4,Bauru,0.008830022075055188
351740,Fevereiro/2021,14043.0,503,215,288,2.09,Guaíra,-20.3196,-48.312,3517406,3,Barretos,0.02556433810439365
351750,Fevereiro/2021,4879.0,269,160,109,2.29,Guapiaçu,-20.7959,-49.2172,3517505,13,São José do Rio Preto,0.04396392703422833
351760,Fevereiro/2021,2083.0,53,31,22,1.07,Guapiara,-24.1892,-48.5295,3517604,7,Itapeva,0.020163226116178587
351770,Fevereiro/2021,3248.0,252,93,159,5.15,Guará,-20.4302,-47.8236,3517703,6,Franca,0.05310960591133005
351780,Fevereiro/2021,1337.0,44,17,27,2.06,Guaraçaí,-21.0292,-51.2119,3517802,2,Araçatuba,0.02281226626776365
351790,Fevereiro/2021,1963.0,33,24,9,0.46,Guaraci,-20.4977,-48.9391,3517901,3,Barretos,0.014518593988792664
351800,Fevereiro/2021,161.0,19,4,15,10.27,Guarani d'Oeste,-20.0746,-50.3411,3518008,13,São José do Rio Preto,0.07142857142857142
351810,Fevereiro/2021,802.0,12,14,-2,-0.25,Guarantã,-21.8942,-49.5914,3518107,4,Bauru,0.016209476309226933
351820,Fevereiro/2021,6906.0,200,194,6,0.09,Guararapes,-21.2544,-50.6453,3518206,2,Araçatuba,0.028525919490298292
351830,Fevereiro/2021,7294.0,343,219,124,1.73,Guararema,-23.4112,-46.0369,3518305,15,São Paulo,0.03852481491636962
351840,Fevereiro/2021,26803.0,634,689,-55,-0.2,Guaratinguetá,-22.8075,-45.1938,3518404,14,São José dos Campos,0.024680073126142597
351850,Fevereiro/2021,2419.0,82,41,41,1.72,Guareí,-23.3714,-48.1837,3518503,16,Sorocaba,0.025423728813559324
351860,Fevereiro/2021,7998.0,699,333,366,4.8,Guariba,-21.3594,-48.2316,3518602,11,Ribeirão Preto,0.06451612903225806
351870,Fevereiro/2021,40129.0,1086,1139,-53,-0.13,Guarujá,-23.9888,-46.258,3518701,12,Santos,0.027723093024994393
351880,Fevereiro/2021,326459.0,13329,12677,652,0.2,Guarulhos,-23.4538,-46.5333,3518800,15,São Paulo,0.03983042280960243
351885,Fevereiro/2021,1060.0,30,34,-4,-0.38,Guatapará,-21.4944,-48.0356,3518859,11,Ribeirão Preto,0.03018867924528302
351890,Fevereiro/2021,443.0,68,14,54,13.88,Guzolândia,-20.6467,-50.6645,3518909,2,Araçatuba,0.09255079006772009
351900,Fevereiro/2021,1298.0,69,24,45,3.59,Herculândia,-22.0038,-50.3907,3519006,8,Marília,0.03582434514637904
351905,Fevereiro/2021,10146.0,827,227,600,6.29,Holambra,-22.6405,-47.0487,3519055,5,Campinas,0.051941651882515275
351907,Fevereiro/2021,44018.0,1823,1455,368,0.84,Hortolândia,-22.8529,-47.2143,3519071,5,Campinas,0.03723476759507474
351910,Fevereiro/2021,2724.0,68,50,18,0.67,Iacanga,-21.8896,-49.03100000000001,3519105,4,Bauru,0.021659324522760644
351920,Fevereiro/2021,783.0,9,30,-21,-2.61,Iacri,-21.8572,-50.6932,3519204,8,Marília,0.02490421455938697
351925,Fevereiro/2021,1476.0,33,16,17,1.17,Iaras,-22.8682,-49.1634,3519253,16,Sorocaba,0.01659891598915989
351930,Fevereiro/2021,5869.0,172,409,-237,-3.88,Ibaté,-21.9584,-47.9882,3519303,1,São Carlos,0.04949735900494122
351940,Fevereiro/2021,1762.0,88,50,38,2.2,Ibirá,-21.083000000000002,-49.2448,3519402,13,São José do Rio Preto,0.03916004540295119
351950,Fevereiro/2021,711.0,41,22,19,2.75,Ibirarema,-22.8185,-50.0739,3519501,8,Marília,0.04430379746835443
351960,Fevereiro/2021,16318.0,847,623,224,1.39,Ibitinga,-21.7562,-48.8319,3519600,1,São Carlos,0.04504228459370021
351970,Fevereiro/2021,14438.0,426,327,99,0.69,Ibiúna,-23.6596,-47.223,3519709,16,Sorocaba,0.026077018977697743
351980,Fevereiro/2021,1108.0,105,53,52,4.92,Icém,-20.3391,-49.1915,3519808,13,São José do Rio Preto,0.07129963898916968
351990,Fevereiro/2021,680.0,29,13,16,2.41,Iepê,-22.6602,-51.0779,3519907,9,Presidente Prudente,0.030882352941176472
352000,Fevereiro/2021,1726.0,53,52,1,0.06,Igaraçu do Tietê,-22.509,-48.5597,3520004,4,Bauru,0.030417149478563152
352010,Fevereiro/2021,5534.0,430,257,173,3.23,Igarapava,-20.0407,-47.7466,3520103,6,Franca,0.062070834839176005
352020,Fevereiro/2021,1254.0,68,19,49,4.07,Igaratá,-23.2037,-46.157,3520202,14,São José dos Campos,0.034688995215311005
352030,Fevereiro/2021,2791.0,83,65,18,0.65,Iguape,-24.699,-47.5537,3520301,10,Registro,0.026513794338946614
352040,Fevereiro/2021,6978.0,347,263,84,1.22,Ilhabela,-23.7785,-45.3552,3520400,14,São José dos Campos,0.043708799082831755
352042,Fevereiro/2021,1090.0,32,52,-20,-1.8,Ilha Comprida,-24.7307,-47.5383,3520426,10,Registro,0.03853211009174312
352044,Fevereiro/2021,3803.0,158,143,15,0.4,Ilha Solteira,-20.4326,-51.3426,3520442,2,Araçatuba,0.039574020510123584
352050,Fevereiro/2021,75220.0,3681,2583,1098,1.48,Indaiatuba,-23.0816,-47.2101,3520509,5,Campinas,0.04163786227067269
352060,Fevereiro/2021,420.0,23,17,6,1.45,Indiana,-22.1738,-51.2555,3520608,9,Presidente Prudente,0.047619047619047616
352070,Fevereiro/2021,283.0,7,4,3,1.07,Indiaporã,-19.979,-50.2909,3520707,13,São José do Rio Preto,0.019434628975265017
352080,Fevereiro/2021,657.0,14,8,6,0.92,Inúbia Paulista,-21.7695,-50.9633,3520806,9,Presidente Prudente,0.0167427701674277
352090,Fevereiro/2021,3089.0,105,64,41,1.35,Ipaussu,-23.0575,-49.6279,3520905,8,Marília,0.02735513111039171
352100,Fevereiro/2021,4860.0,236,143,93,1.95,Iperó,-23.3513,-47.6927,3521002,16,Sorocaba,0.038991769547325104
352110,Fevereiro/2021,1973.0,44,48,-4,-0.2,Ipeúna,-22.4355,-47.7151,3521101,5,Campinas,0.02331474911302585
352115,Fevereiro/2021,987.0,60,14,46,4.89,Ipiguá,-20.6557,-49.3842,3521150,13,São José do Rio Preto,0.037487335359675786
352120,Fevereiro/2021,194.0,23,3,20,11.49,Iporanga,-24.5847,-48.5971,3521200,7,Itapeva,0.06701030927835051
352130,Fevereiro/2021,2014.0,80,63,17,0.85,Ipuã,-20.4438,-48.0129,3521309,6,Franca,0.03550148957298908
352140,Fevereiro/2021,7390.0,271,431,-160,-2.12,Iracemápolis,-22.5832,-47.523,3521408,5,Campinas,0.047496617050067656
352150,Fevereiro/2021,857.0,31,30,1,0.12,Irapuã,-21.2768,-49.4164,3521507,13,São José do Rio Preto,0.03558926487747958
352160,Fevereiro/2021,418.0,5,3,2,0.48,Irapuru,-21.5684,-51.3472,3521606,9,Presidente Prudente,0.009569377990430622
352170,Fevereiro/2021,2363.0,179,42,137,6.15,Itaberá,-23.8638,-49.14,3521705,7,Itapeva,0.046762589928057555
352180,Fevereiro/2021,4120.0,122,188,-66,-1.58,Itaí,-23.4213,-49.092,3521804,7,Itapeva,0.03762135922330097
352190,Fevereiro/2021,3311.0,131,88,43,1.32,Itajobi,-21.3123,-49.0629,3521903,13,São José do Rio Preto,0.03307157958320749
352200,Fevereiro/2021,650.0,36,39,-3,-0.46,Itaju,-21.9857,-48.8116,3522000,4,Bauru,0.057692307692307696
352210,Fevereiro/2021,10492.0,379,308,71,0.68,Itanhaém,-24.1736,-46.788000000000004,3522109,12,Santos,0.03273922988943957
352215,Fevereiro/2021,304.0,2,3,-1,-0.33,Itaóca,-24.6393,-48.8413,3522158,7,Itapeva,0.008223684210526315
352220,Fevereiro/2021,21030.0,1132,761,371,1.8,Itapecerica da Serra,-23.7161,-46.8572,3522208,15,São Paulo,0.04500713266761769
352230,Fevereiro/2021,34434.0,1454,1228,226,0.66,Itapetininga,-23.5886,-48.0483,3522307,16,Sorocaba,0.038944066910611606
352240,Fevereiro/2021,17035.0,723,609,114,0.67,Itapeva,-23.9788,-48.8764,3522406,7,Itapeva,0.03909597886703845
352250,Fevereiro/2021,32253.0,1184,1044,140,0.44,Itapevi,-23.5488,-46.9327,3522505,15,São Paulo,0.03453942268936223
352260,Fevereiro/2021,22083.0,923,639,284,1.3,Itapira,-22.4357,-46.8224,3522604,5,Campinas,0.03536657157089164
352265,Fevereiro/2021,521.0,8,7,1,0.19,Itapirapuã Paulista,-24.572,-49.1661,3522653,7,Itapeva,0.014395393474088292
352270,Fevereiro/2021,9928.0,353,260,93,0.95,Itápolis,-21.5942,-48.8149,3522703,1,São Carlos,0.03087228041901692
352280,Fevereiro/2021,1624.0,81,30,51,3.24,Itaporanga,-23.7043,-49.4819,3522802,7,Itapeva,0.03417487684729064
352290,Fevereiro/2021,4433.0,186,214,-28,-0.63,Itapuí,-22.2324,-48.7197,3522901,4,Bauru,0.04511617414843221
352300,Fevereiro/2021,478.0,23,23,0,0.0,Itapura,-20.6419,-51.5063,3523008,2,Araçatuba,0.04811715481171548
352310,Fevereiro/2021,42270.0,2139,1767,372,0.89,Itaquaquecetuba,-23.4835,-46.3457,3523107,15,São Paulo,0.04620298083747339
352320,Fevereiro/2021,6863.0,263,208,55,0.81,Itararé,-24.1085,-49.3352,3523206,7,Itapeva,0.03431443974938074
352330,Fevereiro/2021,1241.0,45,28,17,1.39,Itariri,-24.2834,-47.1736,3523305,10,Registro,0.029411764705882353
352340,Fevereiro/2021,36126.0,1642,1264,378,1.06,Itatiba,-23.0035,-46.8464,3523404,5,Campinas,0.04022033992138626
352350,Fevereiro/2021,2461.0,107,152,-45,-1.8,Itatinga,-23.1047,-48.6157,3523503,16,Sorocaba,0.052620885818772854
352360,Fevereiro/2021,4322.0,208,209,-1,-0.02,Itirapina,-22.2562,-47.8166,3523602,5,Campinas,0.048241554835724204
352370,Fevereiro/2021,723.0,5,8,-3,-0.41,Itirapuã,-20.6416,-47.2194,3523701,6,Franca,0.008990318118948824
352380,Fevereiro/2021,801.0,29,23,6,0.75,Itobi,-21.7309,-46.9743,3523800,5,Campinas,0.03245942571785269
352390,Fevereiro/2021,51757.0,2164,1827,337,0.66,Itu,-23.2544,-47.2927,3523909,16,Sorocaba,0.03855517128117936
352400,Fevereiro/2021,29548.0,1524,1316,208,0.71,Itupeva,-23.1526,-47.0593,3524006,5,Campinas,0.04805739813185326
352410,Fevereiro/2021,6240.0,211,147,64,1.04,Ituverava,-20.3355,-47.7902,3524105,6,Franca,0.028685897435897435
352420,Fevereiro/2021,578.0,12,10,2,0.35,Jaborandi,-20.6884,-48.4112,3524204,3,Barretos,0.01903114186851211
352430,Fevereiro/2021,20961.0,951,582,369,1.79,Jaboticabal,-21.252,-48.3252,3524303,11,Ribeirão Preto,0.036567911836267356
352440,Fevereiro/2021,45557.0,2177,1683,494,1.1,Jacareí,-23.2983,-45.9658,3524402,14,São José dos Campos,0.042364510393572884
352450,Fevereiro/2021,3211.0,119,118,1,0.03,Jaci,-20.8805,-49.5797,3524501,13,São José do Rio Preto,0.0369043911554033
352460,Fevereiro/2021,2696.0,91,79,12,0.45,Jacupiranga,-24.6963,-48.0064,3524600,10,Registro,0.03152818991097923
352470,Fevereiro/2021,32306.0,1704,1082,622,1.96,Jaguariúna,-22.7037,-46.9851,3524709,5,Campinas,0.04311892527703832
352480,Fevereiro/2021,10781.0,371,279,92,0.86,Jales,-20.2672,-50.5494,3524808,13,São José do Rio Preto,0.030145626565253686
352490,Fevereiro/2021,3553.0,265,63,202,6.03,Jambeiro,-23.2522,-45.6942,3524907,14,São José dos Campos,0.04615817618913594
352500,Fevereiro/2021,17492.0,820,627,193,1.12,Jandira,-23.5275,-46.9023,3525003,15,São Paulo,0.041361765378458724
352510,Fevereiro/2021,9536.0,514,288,226,2.43,Jardinópolis,-21.0176,-47.7606,3525102,11,Ribeirão Preto,0.04205117449664429
352520,Fevereiro/2021,9237.0,331,262,69,0.75,Jarinu,-23.1039,-46.728,3525201,5,Campinas,0.032099166396016024
352530,Fevereiro/2021,33665.0,1589,1032,557,1.68,Jaú,-22.2936,-48.5592,3525300,4,Bauru,0.03892766968661815
352540,Fevereiro/2021,725.0,81,15,66,10.02,Jeriquara,-20.3116,-47.5918,3525409,6,Franca,0.06620689655172414
352550,Fevereiro/2021,1990.0,102,59,43,2.21,Joanópolis,-22.927,-46.2741,3525508,5,Campinas,0.040452261306532664
352560,Fevereiro/2021,352.0,5,2,3,0.86,João Ramalho,-22.2473,-50.7694,3525607,8,Marília,0.009943181818181818
352570,Fevereiro/2021,9546.0,327,272,55,0.58,José Bonifácio,-21.0551,-49.6892,3525706,13,São José do Rio Preto,0.031374397653467424
352580,Fevereiro/2021,187.0,2,8,-6,-3.11,Júlio Mesquita,-22.0112,-49.7873,3525805,8,Marília,0.026737967914438502
352585,Fevereiro/2021,1354.0,46,46,0,0.0,Jumirim,-23.0884,-47.7868,3525854,16,Sorocaba,0.033973412112259974
352590,Fevereiro/2021,163461.0,7678,6804,874,0.54,Jundiaí,-23.1852,-46.8974,3525904,5,Campinas,0.04429802827585785
352600,Fevereiro/2021,5045.0,138,72,66,1.33,Junqueirópolis,-21.5103,-51.4342,3526001,9,Presidente Prudente,0.02081268582755203
352610,Fevereiro/2021,1504.0,41,27,14,0.94,Juquiá,-24.3101,-47.6426,3526100,10,Registro,0.022606382978723406
352620,Fevereiro/2021,3504.0,102,69,33,0.95,Juquitiba,-23.9244,-47.0653,3526209,15,São Paulo,0.02440068493150685
352630,Fevereiro/2021,693.0,7,17,-10,-1.42,Lagoinha,-23.0846,-45.1944,3526308,14,São José dos Campos,0.017316017316017316
352640,Fevereiro/2021,9462.0,663,302,361,3.97,Laranjal Paulista,-23.0506,-47.8375,3526407,16,Sorocaba,0.05099344747410695
352650,Fevereiro/2021,353.0,8,2,6,1.73,Lavínia,-21.1639,-51.0412,3526506,2,Araçatuba,0.014164305949008499
352660,Fevereiro/2021,482.0,16,10,6,1.26,Lavrinhas,-22.57,-44.9024,3526605,14,São José dos Campos,0.026970954356846474
352670,Fevereiro/2021,20545.0,875,670,205,1.01,Leme,-22.1809,-47.3841,3526704,5,Campinas,0.037600389389145776
352680,Fevereiro/2021,25080.0,1780,1183,597,2.44,Lençóis Paulista,-22.6027,-48.8037,3526803,4,Bauru,0.05907097288676236
352690,Fevereiro/2021,79725.0,3988,2509,1479,1.89,Limeira,-22.566,-47.397,3526902,5,Campinas,0.04074631545939166
352700,Fevereiro/2021,1683.0,96,44,52,3.19,Lindóia,-22.5226,-46.65,3527009,5,Campinas,0.041592394533571005
352710,Fevereiro/2021,25483.0,815,643,172,0.68,Lins,-21.6718,-49.7526,3527108,4,Bauru,0.02860730683200565
352720,Fevereiro/2021,15169.0,481,389,92,0.61,Lorena,-22.7334,-45.1197,3527207,14,São José dos Campos,0.02867690684949568
352725,Fevereiro/2021,82.0,5,2,3,3.8,Lourdes,-20.965999999999998,-50.2263,3527256,2,Araçatuba,0.042682926829268296
352730,Fevereiro/2021,18911.0,1040,705,335,1.8,Louveira,-23.0856,-46.9484,3527306,5,Campinas,0.04613716884353022
352740,Fevereiro/2021,9289.0,558,418,140,1.53,Lucélia,-21.7182,-51.0215,3527405,9,Presidente Prudente,0.05253525675530197
352750,Fevereiro/2021,1054.0,6,6,0,0.0,Lucianópolis,-22.4294,-49.522,3527504,4,Bauru,0.0056925996204933585
352760,Fevereiro/2021,6103.0,212,294,-82,-1.33,Luís Antônio,-21.55,-47.7801,3527603,11,Ribeirão Preto,0.04145502212026872
352770,Fevereiro/2021,511.0,3,6,-3,-0.58,Luiziânia,-21.6737,-50.3294,3527702,2,Araçatuba,0.008806262230919765
352780,Fevereiro/2021,581.0,13,10,3,0.52,Lupércio,-22.4146,-49.81800000000001,3527801,8,Marília,0.019793459552495698
352790,Fevereiro/2021,437.0,1,5,-4,-0.91,Lutécia,-22.3384,-50.394,3527900,8,Marília,0.006864988558352402
352800,Fevereiro/2021,3408.0,142,107,35,1.04,Macatuba,-22.5002,-48.7102,3528007,4,Bauru,0.03653169014084507
352810,Fevereiro/2021,1443.0,44,21,23,1.62,Macaubal,-20.8022,-49.9687,3528106,13,São José do Rio Preto,0.02252252252252252
352820,Fevereiro/2021,265.0,10,2,8,3.11,Macedônia,-20.1444,-50.1973,3528205,13,São José do Rio Preto,0.022641509433962263
352830,Fevereiro/2021,399.0,27,25,2,0.5,Magda,-20.6445,-50.2305,3528304,13,São José do Rio Preto,0.06516290726817042
352840,Fevereiro/2021,9677.0,440,281,159,1.67,Mairinque,-23.5398,-47.185,3528403,16,Sorocaba,0.03725328097550894
352850,Fevereiro/2021,13647.0,676,441,235,1.75,Mairiporã,-23.3171,-46.5897,3528502,15,São Paulo,0.04092474536528175
352860,Fevereiro/2021,1568.0,74,50,24,1.55,Manduri,-23.0056,-49.3202,3528601,16,Sorocaba,0.039540816326530615
352870,Fevereiro/2021,298.0,0,2,-2,-0.67,Marabá Paulista,-22.1068,-51.9617,3528700,9,Presidente Prudente,0.003355704697986577
352880,Fevereiro/2021,2827.0,96,56,40,1.44,Maracaí,-22.6149,-50.6713,3528809,8,Marília,0.026883622214361514
352885,Fevereiro/2021,1577.0,92,32,60,3.96,Marapoama,-21.2587,-49.13,3528858,13,São José do Rio Preto,0.039315155358275206
352890,Fevereiro/2021,141.0,3,0,3,2.17,Mariápolis,-21.7959,-51.1824,3528908,9,Presidente Prudente,0.010638297872340425
352900,Fevereiro/2021,67379.0,2712,2226,486,0.73,Marília,-22.2171,-49.9501,3529005,8,Marília,0.03664346458095252
352910,Fevereiro/2021,146.0,1,1,0,0.0,Marinópolis,-20.4389,-50.8254,3529104,13,São José do Rio Preto,0.00684931506849315
352920,Fevereiro/2021,2244.0,90,55,35,1.58,Martinópolis,-22.1462,-51.1709,3529203,9,Presidente Prudente,0.03230837789661319
352930,Fevereiro/2021,32637.0,1004,1529,-525,-1.58,Matão,-21.6025,-48.364,3529302,1,São Carlos,0.03880565002910807
352940,Fevereiro/2021,61483.0,2577,2016,561,0.92,Mauá,-23.6677,-46.4613,3529401,15,São Paulo,0.03735178829920466
352950,Fevereiro/2021,2290.0,216,42,174,8.22,Mendonça,-21.1757,-49.5791,3529500,13,São José do Rio Preto,0.05633187772925764
352960,Fevereiro/2021,1842.0,41,34,7,0.38,Meridiano,-20.3579,-50.1811,3529609,13,São José do Rio Preto,0.02035830618892508
352965,Fevereiro/2021,72.0,5,0,5,7.46,Mesópolis,-19.9684,-50.6326,3529658,13,São José do Rio Preto,0.034722222222222224
352970,Fevereiro/2021,2120.0,103,77,26,1.24,Miguelópolis,-20.1796,-48.03100000000001,3529708,6,Franca,0.04245283018867924
352980,Fevereiro/2021,1333.0,82,45,37,2.85,Mineiros do Tietê,-22.412,-48.451,3529807,4,Bauru,0.047636909227306824
352990,Fevereiro/2021,2380.0,119,46,73,3.16,Miracatu,-24.2766,-47.4625,3529906,10,Registro,0.03466386554621849
353000,Fevereiro/2021,252.0,12,1,11,4.56,Mira Estrela,-19.9789,-50.138999999999996,3530003,13,São José do Rio Preto,0.025793650793650792
